Cuno,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,Total
4176500,1045,560,995,0,337.5,0,0,0,0,0,275,0,0,0,0,0,1545,0,0,0,0,0,0,0,0,0,0,350,1545,0,0,0,0,0,0,0,0,6652.5
4180500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,11494.59,25308.75,9608.75,2358.75,2358.75,2358.75,1790,0,7700,0,0,0,5750,76728.34
4182500,0,17425,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,100,0,340,0,0,0,0,0,0,0,0,18025
4215900,0,0,0,3215,3215,3215,1470,4960,1745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17820
4216500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,2005,2005,2690,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10710
4223000,0,0,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,928,0,0,0,0,0,0,0,0,0,0,0,0,0,2028
4231625,650,3350,650,3350,2000,2000,2000,1350,1350,1350,1350,1350,1350,1350,3050,2550,2550,2550,3900,0,0,0,0,0,0,0,0,795,2950,2550,2550,0,0,0,0,0,0,46895
4232010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4232030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3290,0,0,4503.75,0,0,0,7793.75
4243465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118,0,0,0,0,0,0,0,1118
4246000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1560,0,0,0,0,0,-1560
4246100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225
4250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,0,0,0,0,0,0,0,295
4255100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1750,0,0,0,0,0,0,0,0,0,1750
4266000,0,0,0,0,0,0,0,0,0,0,0,0,5140,2700,0,0,0,0,0,0,0,0,0,2552.16,0,0,950,2850,0,0,0,0,0,0,0,0,0,14192.16
4283000,2915,7600,0,0,697.5,0,0,0,0,0,2175,0,1490,1900,1900,1900,0,0,0,0,0,0,0,0,0,3420,1710,0,0,0,0,0,0,591,0,0,0,26298.5
4291005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4297000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5062.5,2812.5,2812.5,0,0,0,0,0,0,0,0,0,0,0,0,10687.5
4301500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355.5
4311000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
4324001,0,7680,0,0,0,23622,23857,26897,27657,23857,15657,31314,15657,15657,19257,19457,11857,11857,11857,11857,11857,11857,11857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333568
4331160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,925,1850,925,925,0,0,0,260,1078.5,3015,8730,175,0,0,1188,10112,8000,15214,41444,3575,7050.7,0,104467.2
4354000,959,7993,0,3600,0,0,5285,625,7838,1787,0,351,150,231,128.7,4075.5,4799.5,3184.5,11261,3628,1605,0,0,0,0,0,0,2550,3125,3125,3125,0,0,0,0,0,0,69426.2
4354500,0,0,0,0,0,0,0,2350,3775,2500,2500,2500,2500,2500,2500,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2350,0,0,320,208,29003
4361000,0,0,960,0,0,0,0,0,0,0,0,550,550,550,550,550,550,550,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5360
4377300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400
4377400,0,0,3125,3125,0,0,0,0,0,0,0,0,0,0,0,0,3440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9690
4379900,0,0,0,0,0,0,0,0,3144,0,9360,4680,4680,0,9360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31224
4407500,700,700,0,0,0,0,0,0,0,0,0,0,0,0,0,89718.4,69663.2,46821.4,33963.2,57713.28,105821.31,142847.04,26385.6,65168.4,31010,98899.4,59946.72,27886.4,11640,5040,8835,6690,-72724.55,10976,188152.8,156210.8,1724,1173788.4
4411300,26240,10000,12669,39288,20598,12248,37766.4,-1140,37108,51880,0,-8200,36014.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15560,0,6525,0,296557
4411500,0,2124,0,0,0,0,977.5,1426.4,977.5,977.5,0,2129.5,0,0,0,0,0,0,0,0,28800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37412.4
4414000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5608.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5608.63
4455000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,0,1476,1476,1476,0,0,0,0,5148
4456000,0,0,0,0,0,0,0,0,0,0,753,753,1278,1506,753,1252,2073,2073,2073,2073,753,753,753,1506,753,753,753,753,753,753,753,753,1506,0,4943,6191,6293,43309
4459300,6293,4453,753,753,753,896,1350,2838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2665,0,0,2655,0,0,0,0,23409
4465500,0,0,0,0,0,0,0,0,0,2986,0,0,0,0,0,1350,1350,0,0,0,0,0,0,4080.25,0,2005,3420,0,1160,0,0,1500,0,0,0,0,0,17851.25
4468500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4493000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2362,0,0,0,0,0,4262.4,4262.4,4262.4,4262.4,4262.4,0,0,0,0,0,0,0,23674
4498500,0,0,0,0,0,0,0,0,1104,3980,0,0,950,14360,0,750,0,0,0,0,0,0,0,11750.25,2350,3180,3800,0,0,0,0,2850,2500,0,1324.7,0,9900,58798.95
4526001,0,5885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1021.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6906.5
4543200,0,0,0,0,195,585,200,3865,6050,4885,19405,21470,13380,11007,15301,16394.5,18286.5,19204,16036,20667.5,28397.5,8005,16667.5,13612.5,14107.5,12302.5,18859.5,7205,1620,1880,2380,8925,14755,7685,11160,1700,3230,359423.5
4548550,6030,0,0,3718.75,0,0,0,0,0,0,0,0,0,0,3505.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13254.25
4562000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,2000,4000
4571550,0,0,0,0,0,0,0,0,0,0,-211.25,0,211.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4571775,0,0,0,0,0,405,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,283.5,0,0,130.5,0,132.5,771,0,3302.5
4587000,0,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550
4602000,0,0,0,0,0,0,0,0,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,486,4445,7761.5,4445,0,0,0,0,0,0,0,0,0,328.5,0,18566
4618100,0,0,0,0,125,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475
4635550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22113.28,24165,11089.85,3591,0,0,0,0,0,1102,1102,2951.5,11902,-9948,16637,56402.3,16078.5,264,0,0,0,0,157450.43
4644000,0,0,0,0,0,0,0,156.25,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2870,0,0,0,0,3441.25
4649000,0,0,0,3190,0,0,1456,-200,384,200,5589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10619
4654500,0,0,1350,0,0,0,0,0,0,0,0,0,0,0,1350,0,0,0,0,0,0,0,0,0,0,0,475,0,0,0,0,0,0,0,0,0,0,3175
4656000,5570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36028.53,0,9516,8000,11250,0,0,0,70364.53
4660550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4667500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4668875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1552,0,0,0,0,4825,0,0,0,0,0,0,0,0,0,0,0,6377
4684000,0,0,0,0,0,2331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3003.5,0,0,0,0,0,5334.5
4684500,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3053
4685500,0,0,0,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25175
4687000,0,954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2920,825,0,0,0,0,0,0,0,0,0,0,0,4699
4687500,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.5
4691000,0,0,0,0,0,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3800,3800,3800,3800,7600,0,0,0,0,0,0,0,0,0,25100
4694550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576,1080,0,0,0,0,0,0,0,0,0,0,0,0,1656
4694800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4699050,3832,7664,0,3832,3832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19160
4702500,0,0,0,0,0,0,0,0,1748,2376,0,0,0,0,0,1876.5,0,0,0,0,0,0,0,0,0,0,0,0,548,0,0,0,0,3002.85,2593,1054,750,13948.35
4707500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,3000,0,0,0,0,0,0,0,0,0,0,0,2700,0,0,0,0,0,0,0,0,0,8700
4715500,2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6435.08,0,0,0,0,0,0,0,0,0,0,0,9135.08
4775100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1410,0,0,0,0,8700,0,0,0,0,0,0,0,0,0,0,10110
4783000,0,0,0,0,0,0,0,0,0,2956,0,0,0,0,0,0,0,0,0,2820,0,0,0,2930,0,0,0,0,0,0,0,0,0,0,0,0,0,8706
4783005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1750,320,0,0,0,0,0,0,0,0,0,4200,0,6270
4784700,0,0,0,0,0,0,0,0,0,10598,11988,11293,11293,12355,13067,10425,11746,-9504,15996,18012,15996,16691,15996,8966,11815,7645,10425,10499.5,11597.5,10425,9730,9730,9730,10425,10425,9730,11815,308910
4788000,14075,15465,13380,9730,11230,11700,11700,2780,872.5,0,2550,1150,0,0,2675,0,0,0,0,0,1540,0,0,2695,0,0,2305.5,0,0,0,0,846,680,0,0,855,0,106229
4797005,1329,0,0,1233.75,0,0,1974,0,2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7453.75
4804001,0,0,0,-3000,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5225,6225
4814000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4815000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000
4840500,0,0,0,0,0,0,0,0,0,0,0,0,4150,0,4995.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9145.5
4848500,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
4849550,0,0,18580.5,0,0,0,0,0,0,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19291.5
4874000,0,7214,5800,0,0,0,0,0,0,0,0,0,0,3195,3600,0,0,0,0,0,0,0,0,0,0,4512,9250,0,0,0,0,0,0,0,0,0,0,33571
4875000,0,0,0,0,0,0,0,0,0,0,18487.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100,20587.5
4883800,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,0,0,0,71400
4887000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590
4891500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562.5
4894000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,246,246,246,246,246,246,246,246,246,246,0,0,0,0,0,2838
4894200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1386,1386,2772,0,1386,2772,1386,3160,4086,3086,2772,0,0,0,0,0,0,0,24192
4907510,75,75,75,-1491,-4342.5,1236,1011,890,965,2034.5,4977.5,150,150,150,75,75,5025,7403.5,75,75,150,75,75,0,0,0,0,0,0,0,0,0,0,0,0,457.3,0,19441.3
4917000,3125,3125,3125,4275,2416.5,0,0,0,0,0,0,0,0,0,0,0,1350,0,0,0,0,0,0,0,0,0,0,1060,0,0,693.5,0,0,0,0,0,0,19170
4921000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4926600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2997,2997,0,0,0,0,0,0,0,5994
4927000,-1170,1170,2997,2997,0,0,0,0,0,0,0,0,0,0,5994,0,0,0,0,0,0,0,0,660,0,0,0,0,0,0,0,0,0,0,0,0,0,12648
4929500,0,0,0,0,0,0,0,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640
4942525,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1215,1215,1215,2430,1215,1215,1215,0,0,0,0,0,0,10070
4951125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2910,0,0,0,2910
4956250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4967500,0,0,0,0,0,0,0,2650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2650
4979000,0,0,0,0,0,0,0,0,0,-20478,10500,10500,-26887.86,17925.24,8962.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,0,0,0,1062
4980000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4980500,0,7285.5,14571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2885,2885,9590,356.95,6300,41161.95,24230,3006,20863.07,2893.28,9650.45,9638.13,2129,923.2,656.95,7081.61,3731.68,169838.77
4989600,39339.23,15183.43,15758.33,11985.98,25355.63,14842.74,12023.92,12272.56,7675.27,3330.27,14030.27,3896.64,12878.22,3585.85,11913.85,12365.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2590,219028.14
4993500,3330,6660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,975,0,2665,5060,1775,415,0,-525,1740,540,-832,1493,2935,195,6088,1266,517,274,0,0,34571
4997475,0,595,375,0,0,1700,5515,0,375,0,780,420,430,0,0,0,300,0,0,0,0,0,0,0,1390,0,0,0,0,0,0,0,0,1770,0,0,0,13650
5004500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5029500,0,0,0,0,0,0,0,0,0,0,-1500,6000,0,415,3365,0,0,0,1170,0,0,0,422.75,1390,0,0,0,0,0,0,0,0,0,0,2675,0,0,13937.75
5036000,0,0,73,0,0,0,0,0,0,0,0,0,2490,1494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4057
5085500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,695
5086000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17400,16760,29360,16760,20860,21840,27495,21840,39775,21840,21840,21840,38600,8365,9580,5080,5080,5080,5080,0,0,0,354475
5090500,0,0,0,0,0,490,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,940
5096000,0,3762,0,0,1629.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5391.55
5098700,4485,4485,4485,8970,0,0,0,0,0,0,0,0,0,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26425
5101400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5111500,3308,3308,3308,3308,0,702,702,702,702,702,702,1404,0,1404,702,6202,702,702,-834.25,5858.25,702,702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34988
5114750,0,0,0,0,0,0,0,0,0,0,0,0,0,2095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2095
5144100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5145000,0,0,9912,14160,11677,11677,11677,13472,9882,10133,11677,11677,11928,13221,13221,11426,11175,12970,9380,10535,11815,11175,10673,10673,13761,10673,10673,11640,9706,12474.34,9129,7585,9135,9135,9135,9135,10685,387002.34
5160000,0,0,0,0,0,0,0,0,4250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4250
5182000,0,0,0,0,0,0,0,0,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420
5190000,7875,7875,7875,7875,5870,7875,7875,22625,7875,7875,7875,7875,7875,7875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7422.75,130417.75
5195450,7274,14548,7274,2882.7,6188.4,19663.4,19663.4,6188.4,0,0,3800,33350,0,0,0,6350,0,0,465,0,6483,0,3850,20783,14835,23598,24879.5,20908,22356,10333,10333,40578,46250,57246,8902,0,0,438981.8
5212000,0,0,0,0,0,0,0,0,0,0,0,4000.5,571.5,1089,3609.49,0,0,250,2038.5,0,535.5,0,0,0,0,0,0,3800,937.5,0,0,1608.74,0,0,0,0,0,18440.73
5212050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586.5,0,0,0,0,0,0,0,0,0,0,586.5
5217000,0,0,0,0,0,0,0,0,0,0,0,0,0,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595
5223000,0,0,0,0,0,0,3141,0,853,1807,666,0,0,2430,1215,1215,652.5,8711.75,2573.75,3223.75,3699.75,2921.5,650,0,700,2340,2055,2965,3360,3100,2325,800,2900,976.5,3331.35,0,0,58612.85
5223500,0,1348.5,1773,0,0,0,0,2975,0,0,2476,0,0,0,0,0,1903.5,1215,0,4315.5,0,0,0,0,0,0,0,0,0,0,3528,8304.5,10055.25,14159.18,12057,20795.85,10648.76,95555.04
5230500,44402.85,38784.74,23967.15,24061.82,10015.21,8197.76,7882.05,47115.5,10646.25,30280.3,29507,29803.8,31195.59,54663.35,64040.6,48335.35,11456.3,4483.75,14886.89,6726.65,2242.9,19368.6,17768.05,24262.05,27526.05,12960.7,12443.15,19658.85,0,0,0,0,0,0,0,0,0,676683.26
5233200,0,0,0,0,0,0,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1650,0,0,0,0,0,0,0,0,0,0,2200
5234007,0,0,0,0,0,0,0,0,0,0,1419.5,8158,3975,2749.5,4453.5,10561.7,3764,4522,7559.97,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,47315.17
5235300,0,0,0,0,0,0,0,0,0,0,0,0,0,2175,28641,11006,4369.13,21431.81,13692,18772.2,24299.2,41025,1930,715,25908,23850,0,0,0,0,0,0,0,0,1880,0,9313,229007.34
5237500,2450,0,0,0,0,0,3747,2472,5172,2472,2472,0,0,0,0,0,0,0,0,4000,2000,2000,2000,6450,0,0,0,14420,0,0,0,0,0,-11990,11990,0,0,49655
5248550,0,0,0,0,0,0,0,0,225,0,0,275,0,0,0,0,0,0,0,0,12800,0,0,0,0,0,1813.5,0,0,0,8015,0,0,0,0,0,0,23128.5
5250001,0,0,1038,0,0,0,0,0,0,0,5652.5,0,0,0,0,0,0,0,0,0,0,0,0,2295,5995,0,0,0,0,0,0,0,0,0,0,4590,5995,25565.5
5254000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3900,5840,8440,11040,8440,8440,8440,10625,8440,5840,11040,3240,16400,5840,7075,123040
5266115,10425,8440,11040,12740,28340,11040,17540,3065,8840,5840,5840,9740,4540,13680,14940,12670,8835,9740,5840,8440,496,0,0,375,0,0,809.07,0,1522.39,0,0,0,0,0,306,306,0,215389.46
5277500,0,1980,0,684,0,0,0,0,0,0,0,0,0,2025,0,0,0,0,295,0,0,489,0,320,1806,0,0,0,522,0,0,0,1042,950,1330,0,0,11443
5278500,0,0,0,0,2134,0,2440,0,1010,0,0,0,0,0,415,325,0,0,2730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9054
5300025,0,0,0,0,0,0,0,0,0,0,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200
5305550,0,0,0,0,910,117.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1027.5
5306500,0,0,0,0,0,0,0,224.25,0,0,0,0,0,0,0,0,0,0,0,0,0,880,528.75,2088.75,2088.75,2088.75,2088.75,3218.75,2088.75,2088.75,2088.75,2088.75,2088.75,4177.5,3192.75,0,0,31020.75
5307500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5320000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5350600,0,1606.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1606.5
5354000,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,495
5354550,0,0,0,0,0,0,0,0,0,0,0,0,0,254.2,0,0,0,0,0,0,14670,0,0,195,15900,0,0,0,0,249,1247,306,0,0,0,12155,1740,46716.2
5355500,0,375,125,0,0,15929.5,4207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,21176.5
5358000,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1775,0,0,0,0,0,0,0,0,0,0,0,0,2047
5362000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3591,0,0,0,0,0,0,0,0,3591
5368000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6453,1300,0,0,0,0,1980,0,0,0,0,0,0,0,0,0,0,0,2241.73,0,0,0,11974.73
5375500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5387200,1750,8332.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10082.6
5419000,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000
5485900,0,0,0,0,0,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290
5500900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363.75,0,0,0,0,0,0,0,0,0,0,363.75
5504500,0,0,0,0,0,0,0,0,0,1215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,0,600,1105,1105,4403
